0.128110078,1,0.009348653,0.009348653,0.083501136,0.128110078,0.009348653,0.009348653,0.009348653,0.009348653,0.009348653,0.00612013,0.191812794,0.009348653,0.121442562,0.007241435,0.009348653,0.082924632,0.009348653,0.009348653,0.005397447,0.183489617,0.009348653,0.513973683,0.117031925,0,0,0.039662975,0.039662975,0.039662975,0.198484094,0.198484094,0.198484094,0.198484094,0.060068796,0.198484094,0.198484094,0.198484094,0.198484094,0.039662975,0.021724306,0.021724306,0.021724306,0.021724306,0.021724306,0.071062829,0.021724306,0.021724306,0.021724306,0.021724306,0.128535476,0.135906987,0.114736143,0.039662975,0.039662975,0.144243696,0.142456798,0.134910803,0.040480854,0.040480854,0.040480854,0.040480854,0.040480854,0.135793489,0.040480854,0.148799433,0.148799433,0.009348653,0.148799433,0.148799433,0.055081169,0.055081169,0.040480854,0.040480854,0.040480854,0.040480854,0.040480854,0.140885745,0.009348653,0.040480854,0.040480854,0,0,0,0.011958837
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.168679154,0.083501136,0.153998101,0.153998101,1,0.358357312,0.153998101,0.153998101,0.153998101,0.153998101,0.153998101,0.218433414,0.089889077,0.153998101,0.088910845,0.119286416,0.153998101,0.259433624,0.153998101,0.153998101,0.207458638,0.194851867,0.153998101,0.158091812,0.203644928,0,0,0.090744251,0.090744251,0.090744251,0.098185603,0.098185603,0.098185603,0.098185603,0.058205811,0.098185603,0.098185603,0.098185603,0.098185603,0.090744251,0.079524277,0.079524277,0.079524277,0.079524277,0.079524277,0.322142091,0.079524277,0.079524277,0.079524277,0.079524277,0.134197218,0.110161354,0.092328602,0.090744251,0.090744251,0.11454987,0.312424675,0.115046057,0.111138556,0.111138556,0.111138556,0.111138556,0.111138556,0.125825252,0.111138556,0.116720817,0.116720817,0.153998101,0.116720817,0.116720817,0.117617992,0.117617992,0.111138556,0.111138556,0.111138556,0.111138556,0.111138556,0.153786419,0.153998101,0.111138556,0.111138556,0.047524846,0.047524846,0,0.218883369
0.192176383,0.128110078,0.129279124,0.129279124,0.358357312,1,0.129279124,0.129279124,0.129279124,0.129279124,0.129279124,0.084633053,0.113190823,0.129279124,0.214588094,0.100139179,0.129279124,0.240014223,0.129279124,0.129279124,0.111959006,0.167564896,0.129279124,0.199196714,0.20514828,0,0,0.106649836,0.106649836,0.106649836,0.065940287,0.065940287,0.065940287,0.065940287,0.219883122,0.065940287,0.065940287,0.065940287,0.065940287,0.106649836,0.033379726,0.033379726,0.033379726,0.033379726,0.033379726,0.285669204,0.033379726,0.033379726,0.033379726,0.033379726,0.07927685,0.116344328,0.118542402,0.106649836,0.106649836,0.063192775,0.407984712,0.063601108,0.037319669,0.037319669,0.037319669,0.037319669,0.037319669,0.074331121,0.037319669,0.10342903,0.10342903,0.129279124,0.10342903,0.10342903,0.098738562,0.098738562,0.037319669,0.037319669,0.037319669,0.037319669,0.037319669,0.086067614,0.129279124,0.037319669,0.037319669,0.079792808,0.079792808,0,0.073499738
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.07288833,0.00612013,0.654653671,0.654653671,0.218433414,0.084633053,0.654653671,0.654653671,0.654653671,0.654653671,0.654653671,1,0.040684254,0.654653671,0.283473355,0.507092553,0.654653671,0.157552198,0.654653671,0.654653671,0.377964473,0.141421356,0.654653671,0.059849164,0.115427311,0,0,0.077151675,0.077151675,0.077151675,0.020869597,0.020869597,0.020869597,0.020869597,0.24743583,0.020869597,0.020869597,0.020869597,0.020869597,0.077151675,0,0,0,0,0,0.135015431,0,0,0,0,0.063386569,0.060425994,0.04617571,0.077151675,0.077151675,0.027826129,0.108218245,0.023856906,0,0,0,0,0,0.039621443,0,0.027565892,0.027565892,0.654653671,0.027565892,0.027565892,0,0,0,0,0,0,0,0.079242885,0.654653671,0,0,0,0,0,0.279145263
0.367292525,0.191812794,0.020453188,0.020453188,0.089889077,0.113190823,0.020453188,0.020453188,0.020453188,0.020453188,0.020453188,0.040684254,1,0.020453188,0.060292259,0.029857907,0.020453188,0.125114631,0.020453188,0.020453188,0.027704917,0.086377165,0.020453188,0.372289547,0.136067257,0,0,0.022250135,0.022250135,0.022250135,0.112248406,0.112248406,0.112248406,0.112248406,0.047275459,0.112248406,0.112248406,0.112248406,0.112248406,0.022250135,0.017061661,0.017061661,0.017061661,0.017061661,0.017061661,0.057572224,0.017061661,0.017061661,0.017061661,0.017061661,0.128419467,0.132006018,0.101374371,0.022250135,0.022250135,0.146253955,0.156260638,0.152654558,0.021119322,0.021119322,0.021119322,0.021119322,0.021119322,0.134262719,0.021119322,0.114477948,0.114477948,0.020453188,0.114477948,0.114477948,0.018024669,0.018024669,0.021119322,0.021119322,0.021119322,0.021119322,0.021119322,0.133691388,0.020453188,0.021119322,0.021119322,0.013837826,0.013837826,0,0.021803171
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
0.182420372,0.121442562,0.433012702,0.433012702,0.088910845,0.214588094,0.433012702,0.433012702,0.433012702,0.433012702,0.433012702,0.283473355,0.060292259,0.433012702,1,0.335410197,0.433012702,0.119098267,0.433012702,0.433012702,0.25,0.106904497,0.433012702,0.202880819,0.12724665,0,0,0.153093109,0.153093109,0.153093109,0.041411822,0.041411822,0.041411822,0.041411822,0.545544726,0.041411822,0.041411822,0.041411822,0.041411822,0.153093109,0,0,0,0,0,0.076546554,0,0,0,0,0.083852549,0.099920096,0.061084722,0.153093109,0.153093109,0.073621017,0.221246163,0.06311944,0,0,0,0,0,0.052414242,0,0.072932496,0.072932496,0.433012702,0.072932496,0.072932496,0,0,0,0,0,0,0,0.065517802,0.433012702,0,0,0,0,0,0.184637236
0.079249989,0.007241435,0.774596669,0.774596669,0.119286416,0.100139179,0.774596669,0.774596669,0.774596669,0.774596669,0.774596669,0.507092553,0.029857907,0.774596669,0.335410197,1,0.774596669,0.186418274,0.774596669,0.774596669,0.447213595,0.143427433,0.774596669,0.064913279,0.136575436,0,0,0.091287093,0.091287093,0.091287093,0.04938648,0.04938648,0.04938648,0.04938648,0.292770022,0.04938648,0.04938648,0.04938648,0.04938648,0.091287093,0,0,0,0,0,0.136930639,0,0,0,0,0.05,0.05362275,0.054635836,0.091287093,0.091287093,0.01646216,0.093124039,0.014113936,0,0,0,0,0,0.023440362,0,0.032616404,0.032616404,0.774596669,0.032616404,0.032616404,0,0,0,0,0,0,0,0.046880723,0.774596669,0,0,0,0,0,0.33028913
0.078238049,0.009348653,1,1,0.153998101,0.129279124,1,1,1,1,1,0.654653671,0.020453188,1,0.433012702,0.774596669,1,0.240664957,1,1,0.577350269,0.18516402,1,0.068565832,0.17631813,0,0,0.11785113,0.11785113,0.11785113,0.031878836,0.031878836,0.031878836,0.031878836,0.377964473,0.031878836,0.031878836,0.031878836,0.031878836,0.11785113,0,0,0,0,0,0.176776695,0,0,0,0,0.032274861,0.046151115,0.035267281,0.11785113,0.11785113,0,0.120222618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030261377,1,0,0,0,0,0,0.426401433
